,código,distrito,partido,votos,% votos,mandatos
238,150000,Setúbal,L,6140.0,1.42,0.0
239,150000,Setúbal,MAS,460.0,0.11,0.0
240,150000,Setúbal,MPT,492.0,0.11,0.0
241,150000,Setúbal,NC,369.0,0.09,0.0
242,150000,Setúbal,PAN,8639.0,1.99,0.0
243,150000,Setúbal,PCP-PEV,43529.0,10.05,1.0
244,150000,Setúbal,PCTP/MRPP,2525.0,0.58,0.0
245,150000,Setúbal,PPD/PSD,69963.0,16.15,3.0
246,150000,Setúbal,PPD/PSD.CDS-PP,0.0,0.0,0.0
247,150000,Setúbal,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
248,150000,Setúbal,PPM,0.0,0.0,0.0
249,150000,Setúbal,PS,198104.0,45.73,8.0
250,150000,Setúbal,PTP,225.0,0.05,0.0
251,150000,Setúbal,R.I.R.,1429.0,0.33,0.0
252,150000,Setúbal,VP,514.0,0.12,0.0
253,300000,Madeira,A,0.0,0.0,0.0
254,300000,Madeira,ADN,550.0,0.43,0.0
255,300000,Madeira,B.E.,4109.0,3.23,0.0
256,300000,Madeira,CDS-PP,0.0,0.0,0.0
257,300000,Madeira,CH,7727.0,6.08,0.0
258,300000,Madeira,E,234.0,0.18,0.0
259,300000,Madeira,IL,4241.0,3.34,0.0
260,300000,Madeira,JPP,8721.0,6.86,0.0
261,300000,Madeira,L,913.0,0.72,0.0
262,300000,Madeira,MAS,244.0,0.19,0.0
263,300000,Madeira,MPT,462.0,0.36,0.0
264,300000,Madeira,NC,0.0,0.0,0.0
265,300000,Madeira,PAN,2084.0,1.64,0.0
266,300000,Madeira,PCP-PEV,2581.0,2.03,0.0
267,300000,Madeira,PCTP/MRPP,0.0,0.0,0.0
268,300000,Madeira,PPD/PSD,0.0,0.0,0.0
269,300000,Madeira,PPD/PSD.CDS-PP,50634.0,39.83,3.0
270,300000,Madeira,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
271,300000,Madeira,PPM,260.0,0.2,0.0
272,300000,Madeira,PS,40004.0,31.47,2.0
273,300000,Madeira,PTP,689.0,0.54,0.0
274,300000,Madeira,R.I.R.,554.0,0.44,0.0
275,300000,Madeira,VP,0.0,0.0,0.0
276,100000,Leiria,A,0.0,0.0,0.0
277,100000,Leiria,ADN,783.0,0.33,0.0
278,100000,Leiria,B.E.,10711.0,4.54,0.0
279,100000,Leiria,CDS-PP,4834.0,2.05,0.0
280,100000,Leiria,CH,18918.0,8.02,0.0
281,100000,Leiria,E,173.0,0.07,0.0
282,100000,Leiria,IL,12400.0,5.26,0.0
283,100000,Leiria,JPP,0.0,0.0,0.0
284,100000,Leiria,L,2469.0,1.05,0.0
285,100000,Leiria,MAS,264.0,0.11,0.0
286,100000,Leiria,MPT,353.0,0.15,0.0
287,100000,Leiria,NC,376.0,0.16,0.0
288,100000,Leiria,PAN,3090.0,1.31,0.0
289,100000,Leiria,PCP-PEV,7340.0,3.11,0.0
290,100000,Leiria,PCTP/MRPP,0.0,0.0,0.0
291,100000,Leiria,PPD/PSD,81778.0,34.68,4.0
292,100000,Leiria,PPD/PSD.CDS-PP,0.0,0.0,0.0
293,100000,Leiria,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
294,100000,Leiria,PPM,0.0,0.0,0.0
295,100000,Leiria,PS,84253.0,35.73,4.0
296,100000,Leiria,PTP,137.0,0.06,0.0
297,100000,Leiria,R.I.R.,1199.0,0.51,0.0
298,100000,Leiria,VP,209.0,0.09,0.0
299,170000,Vila Real,A,0.0,0.0,0.0
300,170000,Vila Real,ADN,0.0,0.0,0.0
301,170000,Vila Real,B.E.,2443.0,2.32,0.0
302,170000,Vila Real,CDS-PP,1667.0,1.58,0.0
303,170000,Vila Real,CH,7573.0,7.19,0.0
304,170000,Vila Real,E,78.0,0.07,0.0
305,170000,Vila Real,IL,1898.0,1.8,0.0
306,170000,Vila Real,JPP,0.0,0.0,0.0
307,170000,Vila Real,L,574.0,0.55,0.0
308,170000,Vila Real,MAS,208.0,0.2,0.0
309,170000,Vila Real,MPT,62.0,0.06,0.0
310,170000,Vila Real,NC,144.0,0.14,0.0
311,170000,Vila Real,PAN,812.0,0.77,0.0
312,170000,Vila Real,PCP-PEV,1775.0,1.69,0.0
313,170000,Vila Real,PCTP/MRPP,0.0,0.0,0.0
314,170000,Vila Real,PPD/PSD,42135.0,40.01,2.0
315,170000,Vila Real,PPD/PSD.CDS-PP,0.0,0.0,0.0
316,170000,Vila Real,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
317,170000,Vila Real,PPM,0.0,0.0,0.0
318,170000,Vila Real,PS,43489.0,41.29,2.0
319,170000,Vila Real,PTP,0.0,0.0,0.0
320,170000,Vila Real,R.I.R.,370.0,0.35,0.0
321,170000,Vila Real,VP,76.0,0.07,0.0
322,50000,Castelo Branco,A,0.0,0.0,0.0
323,50000,Castelo Branco,ADN,182.0,0.19,0.0
324,50000,Castelo Branco,B.E.,4069.0,4.25,0.0
325,50000,Castelo Branco,CDS-PP,1497.0,1.56,0.0
326,50000,Castelo Branco,CH,7958.0,8.31,0.0
327,50000,Castelo Branco,E,59.0,0.06,0.0
328,50000,Castelo Branco,IL,2443.0,2.55,0.0
329,50000,Castelo Branco,JPP,0.0,0.0,0.0
330,50000,Castelo Branco,L,774.0,0.81,0.0
331,50000,Castelo Branco,MAS,91.0,0.1,0.0
332,50000,Castelo Branco,MPT,154.0,0.16,0.0
333,50000,Castelo Branco,NC,78.0,0.08,0.0
334,50000,Castelo Branco,PAN,935.0,0.98,0.0
335,50000,Castelo Branco,PCP-PEV,2784.0,2.91,0.0
336,50000,Castelo Branco,PCTP/MRPP,313.0,0.33,0.0
337,50000,Castelo Branco,PPD/PSD,26237.0,27.4,1.0
338,50000,Castelo Branco,PPD/PSD.CDS-PP,0.0,0.0,0.0
339,50000,Castelo Branco,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
340,50000,Castelo Branco,PPM,0.0,0.0,0.0
341,50000,Castelo Branco,PS,45622.0,47.65,2.0
342,50000,Castelo Branco,PTP,43.0,0.04,0.0
343,50000,Castelo Branco,R.I.R.,239.0,0.25,0.0
344,50000,Castelo Branco,VP,0.0,0.0,0.0
345,400000,Açores,A,0.0,0.0,0.0
346,400000,Açores,ADN,484.0,0.58,0.0
347,400000,Açores,B.E.,3589.0,4.27,0.0
348,400000,Açores,CDS-PP,0.0,0.0,0.0
349,400000,Açores,CH,4986.0,5.93,0.0
350,400000,Açores,E,55.0,0.07,0.0
351,400000,Açores,IL,3454.0,4.11,0.0
352,400000,Açores,JPP,0.0,0.0,0.0
353,400000,Açores,L,773.0,0.92,0.0
354,400000,Açores,MAS,87.0,0.1,0.0
355,400000,Açores,MPT,150.0,0.18,0.0
356,400000,Açores,NC,0.0,0.0,0.0
357,400000,Açores,PAN,1156.0,1.37,0.0
358,400000,Açores,PCP-PEV,1250.0,1.49,0.0
359,400000,Açores,PCTP/MRPP,321.0,0.38,0.0
360,400000,Açores,PPD/PSD,0.0,0.0,0.0
361,400000,Açores,PPD/PSD.CDS-PP,0.0,0.0,0.0
362,400000,Açores,PPD/PSD.CDS-PP.PPM,28520.0,33.92,2.0
363,400000,Açores,PPM,0.0,0.0,0.0
364,400000,Açores,PS,36025.0,42.84,2.0
365,400000,Açores,PTP,0.0,0.0,0.0
366,400000,Açores,R.I.R.,201.0,0.24,0.0
367,400000,Açores,VP,67.0,0.08,0.0
368,120000,Portalegre,A,0.0,0.0,0.0
369,120000,Portalegre,ADN,0.0,0.0,0.0
370,120000,Portalegre,B.E.,1550.0,2.9,0.0
371,120000,Portalegre,CDS-PP,635.0,1.19,0.0
372,120000,Portalegre,CH,6136.0,11.46,0.0
373,120000,Portalegre,E,43.0,0.08,0.0
374,120000,Portalegre,IL,1115.0,2.08,0.0
375,120000,Portalegre,JPP,0.0,0.0,0.0
376,120000,Portalegre,L,295.0,0.55,0.0
377,120000,Portalegre,MAS,48.0,0.09,0.0
378,120000,Portalegre,MPT,50.0,0.09,0.0
379,120000,Portalegre,NC,0.0,0.0,0.0
380,120000,Portalegre,PAN,345.0,0.64,0.0
381,120000,Portalegre,PCP-PEV,4058.0,7.58,0.0
382,120000,Portalegre,PCTP/MRPP,304.0,0.57,0.0
383,120000,Portalegre,PPD/PSD,12432.0,23.23,0.0
384,120000,Portalegre,PPD/PSD.CDS-PP,0.0,0.0,0.0
385,120000,Portalegre,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
386,120000,Portalegre,PPM,0.0,0.0,0.0
387,120000,Portalegre,PS,25271.0,47.21,2.0
388,120000,Portalegre,PTP,16.0,0.03,0.0
389,120000,Portalegre,R.I.R.,122.0,0.23,0.0
390,120000,Portalegre,VP,35.0,0.07,0.0
391,20000,Beja,A,0.0,0.0,0.0
392,20000,Beja,ADN,0.0,0.0,0.0
393,20000,Beja,B.E.,2511.0,3.72,0.0
394,20000,Beja,CDS-PP,515.0,0.76,0.0
395,20000,Beja,CH,6932.0,10.27,0.0
396,20000,Beja,E,78.0,0.12,0.0
397,20000,Beja,IL,1388.0,2.06,0.0
398,20000,Beja,JPP,0.0,0.0,0.0
399,20000,Beja,L,491.0,0.73,0.0
400,20000,Beja,MAS,62.0,0.09,0.0
401,20000,Beja,MPT,89.0,0.13,0.0
402,20000,Beja,NC,0.0,0.0,0.0
403,20000,Beja,PAN,597.0,0.88,0.0
404,20000,Beja,PCP-PEV,12442.0,18.42,0.0
405,20000,Beja,PCTP/MRPP,415.0,0.61,0.0
406,20000,Beja,PPD/PSD,10767.0,15.94,0.0
407,20000,Beja,PPD/PSD.CDS-PP,0.0,0.0,0.0
408,20000,Beja,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
409,20000,Beja,PPM,0.0,0.0,0.0
410,20000,Beja,PS,29533.0,43.73,2.0
