,circulo_compensacao,desvio_proporcionalidade,votos_perdidos
125,125.0,3.6238936819898733,33487.0
126,126.0,3.6238936819898733,33487.0
127,127.0,3.6238936819898733,33487.0
128,128.0,3.6238936819898733,33487.0
129,129.0,3.6238936819898733,33487.0
130,130.0,3.6238936819898733,33487.0
131,131.0,3.6238936819898733,33487.0
132,132.0,3.6238936819898733,33487.0
133,133.0,3.6238936819898733,33487.0
134,134.0,3.6238936819898733,33487.0
135,135.0,3.6238936819898733,33487.0
136,136.0,3.6238936819898733,33487.0
137,137.0,3.6238936819898733,33487.0
138,138.0,3.6238936819898733,33487.0
139,139.0,3.6238936819898733,33487.0
140,140.0,3.6238936819898733,33487.0
141,141.0,3.6238936819898733,33487.0
142,142.0,3.6238936819898733,33487.0
143,143.0,3.6238936819898733,33487.0
144,144.0,3.6238936819898733,33487.0
145,145.0,3.6238936819898733,33487.0
146,146.0,3.6238936819898733,33487.0
147,147.0,3.6238936819898733,33487.0
148,148.0,3.6238936819898733,33487.0
149,149.0,3.6238936819898733,33487.0
150,150.0,3.6238936819898733,33487.0
151,151.0,3.6238936819898733,33487.0
152,152.0,3.6238936819898733,33487.0
153,153.0,3.6238936819898733,33487.0
154,154.0,3.6238936819898733,33487.0
155,155.0,3.6238936819898733,33487.0
156,156.0,3.6238936819898733,33487.0
157,157.0,3.6238936819898733,33487.0
158,158.0,3.6238936819898733,33487.0
159,159.0,3.6238936819898733,33487.0
160,160.0,3.6238936819898733,33487.0
161,161.0,3.6238936819898733,33487.0
162,162.0,3.6238936819898733,33487.0
163,163.0,3.6238936819898733,33487.0
164,164.0,3.6238936819898733,33487.0
165,165.0,3.6238936819898733,33487.0
166,166.0,3.6238936819898733,33487.0
167,167.0,3.6238936819898733,33487.0
168,168.0,3.6238936819898733,33487.0
169,169.0,3.6238936819898733,33487.0
170,170.0,3.6238936819898733,33487.0
171,171.0,3.6238936819898733,33487.0
172,172.0,3.6238936819898733,33487.0
173,173.0,3.6238936819898733,33487.0
174,174.0,3.6238936819898733,33487.0
175,175.0,3.6238936819898733,33487.0
176,176.0,3.6238936819898733,33487.0
177,177.0,3.6238936819898733,33487.0
178,178.0,3.6238936819898733,33487.0
179,179.0,3.6238936819898733,33487.0
180,180.0,3.6238936819898733,33487.0
181,181.0,3.6238936819898733,33487.0
182,182.0,3.6238936819898733,33487.0
183,183.0,3.6238936819898733,33487.0
184,184.0,3.6238936819898733,33487.0
185,185.0,3.6238936819898733,33487.0
186,186.0,3.6238936819898733,33487.0
187,187.0,2.8553413034232507,33487.0
188,188.0,2.0053964257909342,33487.0
189,189.0,2.129620028275405,33487.0
190,190.0,2.286692432543468,33487.0
191,191.0,2.478157537186739,33487.0
192,192.0,2.672574469801093,33487.0
193,193.0,2.865336790222993,33487.0
194,194.0,3.056465531658258,33487.0
195,195.0,3.245981372321923,33487.0
196,196.0,2.775644071706531,33487.0
197,197.0,2.902221899490369,33487.0
198,198.0,3.0277449120426647,33487.0
199,199.0,2.4935416978846834,33487.0
200,200.0,2.6272819674227645,33487.0
201,201.0,2.0235752345977027,33487.0
202,202.0,2.094411097783295,33487.0
203,203.0,2.257434054660683,33487.0
204,204.0,2.443264484393553,33487.0
205,205.0,2.627590214290522,33487.0
206,206.0,2.8104294463657533,33487.0
207,207.0,2.9918000902315396,33487.0
208,208.0,3.1717197689463927,33487.0
209,209.0,2.748860449891277,33487.0
210,210.0,2.8690147533125065,33487.0
211,211.0,2.9882192203430606,33487.0
212,212.0,2.515953916564028,33487.0
213,213.0,2.6166371261001418,33487.0
214,214.0,2.733058694727595,33487.0
215,215.0,2.186903283788266,33487.0
216,216.0,2.30054739121673,33487.0
217,217.0,2.4262544936680204,33487.0
218,218.0,2.5871043843310066,33487.0
219,219.0,2.760991799597735,33487.0
220,220.0,2.9335518300150993,33487.0
221,221.0,3.104799616855144,33487.0
222,222.0,3.274750071976701,33487.0
223,223.0,2.8390656667596486,33487.0
224,224.0,2.952556942117852,33487.0
225,225.0,2.4953104295841673,33487.0
226,226.0,2.5698124260708806,33487.0
227,227.0,2.680781743054738,33487.0
228,228.0,2.7909290650979677,33487.0
229,229.0,2.386362202853219,33487.0
230,230.0,2.505745749629862,33487.0
