código,distrito,partido,votos,% votos,mandatos
60000,Coimbra,MEP,910.0,0.4,0.0
60000,Coimbra,MPT,662.0,0.29,0.0
60000,Coimbra,MRPP,2014.0,0.89,0.0
60000,Coimbra,P.H.,0.0,0.0,0.0
60000,Coimbra,PAN,2531.0,1.12,0.0
60000,Coimbra,PCP-PEV,14112.0,6.22,0.0
60000,Coimbra,PDA,0.0,0.0,0.0
60000,Coimbra,PND,519.0,0.23,0.0
60000,Coimbra,PNR,591.0,0.26,0.0
60000,Coimbra,POUS,0.0,0.0,0.0
60000,Coimbra,PPD/PSD,91123.0,40.17,5.0
60000,Coimbra,PPM,556.0,0.25,0.0
60000,Coimbra,PS,66197.0,29.18,3.0
60000,Coimbra,PTP,600.0,0.26,0.0
60000,Coimbra,brancos,8160.0,3.6,0.0
60000,Coimbra,nulos,3101.0,1.37,0.0
70000,Évora,B.E.,4230.0,4.91,0.0
70000,Évora,CDS-PP,7513.0,8.73,0.0
70000,Évora,CH,154.0,0.18,0.0
70000,Évora,MEP,261.0,0.3,0.0
70000,Évora,MPT,242.0,0.28,0.0
70000,Évora,MRPP,1804.0,2.1,0.0
70000,Évora,P.H.,90.0,0.1,0.0
70000,Évora,PAN,646.0,0.75,0.0
70000,Évora,PCP-PEV,18990.0,22.06,1.0
70000,Évora,PDA,0.0,0.0,0.0
70000,Évora,PND,0.0,0.0,0.0
70000,Évora,PNR,173.0,0.2,0.0
70000,Évora,POUS,0.0,0.0,0.0
70000,Évora,PPD/PSD,23652.0,27.47,1.0
70000,Évora,PPM,208.0,0.24,0.0
70000,Évora,PS,25032.0,29.07,1.0
70000,Évora,PTP,218.0,0.25,0.0
70000,Évora,brancos,1839.0,2.14,0.0
70000,Évora,nulos,1050.0,1.22,0.0
80000,Faro,B.E.,16414.0,8.16,1.0
80000,Faro,CDS-PP,25561.0,12.71,1.0
80000,Faro,CH,642.0,0.32,0.0
80000,Faro,MEP,1086.0,0.54,0.0
80000,Faro,MPT,2084.0,1.04,0.0
80000,Faro,MRPP,3155.0,1.57,0.0
80000,Faro,P.H.,0.0,0.0,0.0
80000,Faro,PAN,3304.0,1.64,0.0
80000,Faro,PCP-PEV,17233.0,8.57,1.0
80000,Faro,PDA,0.0,0.0,0.0
80000,Faro,PND,0.0,0.0,0.0
80000,Faro,PNR,1078.0,0.54,0.0
80000,Faro,POUS,274.0,0.14,0.0
80000,Faro,PPD/PSD,74491.0,37.03,4.0
80000,Faro,PPM,701.0,0.35,0.0
80000,Faro,PS,46174.0,22.95,2.0
80000,Faro,PTP,0.0,0.0,0.0
80000,Faro,brancos,6029.0,3.0,0.0
80000,Faro,nulos,2953.0,1.47,0.0
90000,Guarda,B.E.,3102.0,3.34,0.0
90000,Guarda,CDS-PP,10436.0,11.24,0.0
90000,Guarda,CH,286.0,0.31,0.0
90000,Guarda,MEP,225.0,0.24,0.0
90000,Guarda,MPT,247.0,0.27,0.0
90000,Guarda,MRPP,754.0,0.81,0.0
90000,Guarda,P.H.,0.0,0.0,0.0
90000,Guarda,PAN,519.0,0.56,0.0
90000,Guarda,PCP-PEV,3232.0,3.48,0.0
90000,Guarda,PDA,200.0,0.22,0.0
90000,Guarda,PND,0.0,0.0,0.0
90000,Guarda,PNR,178.0,0.19,0.0
90000,Guarda,POUS,0.0,0.0,0.0
90000,Guarda,PPD/PSD,43016.0,46.32,3.0
90000,Guarda,PPM,189.0,0.2,0.0
90000,Guarda,PS,26294.0,28.31,1.0
90000,Guarda,PTP,200.0,0.22,0.0
90000,Guarda,brancos,2242.0,2.41,0.0
90000,Guarda,nulos,1749.0,1.88,0.0
100000,Leiria,B.E.,13351.0,5.37,0.0
100000,Leiria,CDS-PP,31819.0,12.8,1.0
100000,Leiria,CH,550.0,0.22,0.0
100000,Leiria,MEP,1084.0,0.44,0.0
100000,Leiria,MPT,978.0,0.39,0.0
100000,Leiria,MRPP,2503.0,1.01,0.0
100000,Leiria,P.H.,0.0,0.0,0.0
100000,Leiria,PAN,3009.0,1.21,0.0
100000,Leiria,PCP-PEV,12349.0,4.97,0.0
100000,Leiria,PDA,0.0,0.0,0.0
100000,Leiria,PND,0.0,0.0,0.0
100000,Leiria,PNR,598.0,0.24,0.0
100000,Leiria,POUS,445.0,0.18,0.0
100000,Leiria,PPD/PSD,116872.0,47.0,6.0
100000,Leiria,PPM,450.0,0.18,0.0
100000,Leiria,PS,51503.0,20.71,3.0
100000,Leiria,PTP,635.0,0.26,0.0
100000,Leiria,brancos,8585.0,3.45,0.0
100000,Leiria,nulos,3911.0,1.57,0.0
110000,Lisboa,B.E.,66868.0,5.72,3.0
110000,Lisboa,CDS-PP,161227.0,13.78,7.0
110000,Lisboa,CH,1997.0,0.17,0.0
110000,Lisboa,MEP,6206.0,0.53,0.0
110000,Lisboa,MPT,4134.0,0.35,0.0
110000,Lisboa,MRPP,14398.0,1.23,0.0
110000,Lisboa,P.H.,1761.0,0.15,0.0
110000,Lisboa,PAN,16884.0,1.44,0.0
110000,Lisboa,PCP-PEV,111737.0,9.55,5.0
110000,Lisboa,PDA,0.0,0.0,0.0
110000,Lisboa,PND,1952.0,0.17,0.0
110000,Lisboa,PNR,6193.0,0.53,0.0
110000,Lisboa,POUS,1830.0,0.16,0.0
110000,Lisboa,PPD/PSD,398789.0,34.1,18.0
110000,Lisboa,PPM,4285.0,0.37,0.0
110000,Lisboa,PS,321952.0,27.53,14.0
110000,Lisboa,PTP,2423.0,0.21,0.0
110000,Lisboa,brancos,31132.0,2.66,0.0
110000,Lisboa,nulos,15830.0,1.35,0.0
120000,Portalegre,B.E.,2743.0,4.45,0.0
120000,Portalegre,CDS-PP,6247.0,10.14,0.0
120000,Portalegre,CH,0.0,0.0,0.0
120000,Portalegre,MEP,227.0,0.37,0.0
120000,Portalegre,MPT,176.0,0.29,0.0
120000,Portalegre,MRPP,1051.0,1.71,0.0
120000,Portalegre,P.H.,80.0,0.13,0.0
120000,Portalegre,PAN,333.0,0.54,0.0
120000,Portalegre,PCP-PEV,7890.0,12.81,0.0
120000,Portalegre,PDA,0.0,0.0,0.0
120000,Portalegre,PND,0.0,0.0,0.0
120000,Portalegre,PNR,150.0,0.24,0.0
120000,Portalegre,POUS,81.0,0.13,0.0
120000,Portalegre,PPD/PSD,19992.0,32.46,1.0
120000,Portalegre,PPM,135.0,0.22,0.0
120000,Portalegre,PS,19978.0,32.43,1.0
120000,Portalegre,PTP,162.0,0.26,0.0
120000,Portalegre,brancos,1536.0,2.49,0.0
120000,Portalegre,nulos,817.0,1.33,0.0
130000,Porto,B.E.,50985.0,5.13,2.0
130000,Porto,CDS-PP,99338.0,10.0,4.0
130000,Porto,CH,1096.0,0.11,0.0
130000,Porto,MEP,2959.0,0.3,0.0
130000,Porto,MPT,2414.0,0.24,0.0
130000,Porto,MRPP,9617.0,0.97,0.0
130000,Porto,P.H.,1198.0,0.12,0.0
130000,Porto,PAN,9063.0,0.91,0.0
130000,Porto,PCP-PEV,61819.0,6.23,2.0
130000,Porto,PDA,2217.0,0.22,0.0
130000,Porto,PND,1548.0,0.16,0.0
130000,Porto,PNR,1552.0,0.16,0.0
130000,Porto,POUS,539.0,0.05,0.0
130000,Porto,PPD/PSD,388650.0,39.14,17.0
130000,Porto,PPM,1524.0,0.15,0.0
130000,Porto,PS,318100.0,32.03,14.0
130000,Porto,PTP,3375.0,0.34,0.0
130000,Porto,brancos,24723.0,2.49,0.0
130000,Porto,nulos,12289.0,1.24,0.0
140000,Santarém,B.E.,13747.0,5.79,0.0
140000,Santarém,CDS-PP,29196.0,12.3,1.0
140000,Santarém,CH,0.0,0.0,0.0
140000,Santarém,MEP,1158.0,0.49,0.0
140000,Santarém,MPT,1461.0,0.62,0.0
140000,Santarém,MRPP,3393.0,1.43,0.0
140000,Santarém,P.H.,0.0,0.0,0.0
140000,Santarém,PAN,2248.0,0.95,0.0
140000,Santarém,PCP-PEV,21416.0,9.02,1.0
140000,Santarém,PDA,0.0,0.0,0.0
140000,Santarém,PND,580.0,0.24,0.0
140000,Santarém,PNR,835.0,0.35,0.0
140000,Santarém,POUS,439.0,0.18,0.0
140000,Santarém,PPD/PSD,89526.0,37.72,5.0
140000,Santarém,PPM,729.0,0.31,0.0
140000,Santarém,PS,61343.0,25.85,3.0
140000,Santarém,PTP,699.0,0.29,0.0
140000,Santarém,brancos,7056.0,2.97,0.0
140000,Santarém,nulos,3506.0,1.48,0.0
150000,Setúbal,B.E.,29620.0,7.03,1.0
150000,Setúbal,CDS-PP,50660.0,12.02,2.0
150000,Setúbal,CH,1184.0,0.28,0.0
150000,Setúbal,MEP,1779.0,0.42,0.0
150000,Setúbal,MPT,1649.0,0.39,0.0
150000,Setúbal,MRPP,6109.0,1.45,0.0
150000,Setúbal,P.H.,0.0,0.0,0.0
150000,Setúbal,PAN,6197.0,1.47,0.0
150000,Setúbal,PCP-PEV,82816.0,19.65,4.0
150000,Setúbal,PDA,0.0,0.0,0.0
150000,Setúbal,PND,646.0,0.15,0.0
150000,Setúbal,PNR,1581.0,0.38,0.0
150000,Setúbal,POUS,304.0,0.07,0.0
150000,Setúbal,PPD/PSD,105965.0,25.15,5.0
150000,Setúbal,PPM,833.0,0.2,0.0
150000,Setúbal,PS,114358.0,27.14,5.0
150000,Setúbal,PTP,1126.0,0.27,0.0
150000,Setúbal,brancos,10742.0,2.55,0.0
150000,Setúbal,nulos,5818.0,1.38,0.0
160000,Viana do Castelo,B.E.,5925.0,4.39,0.0
160000,Viana do Castelo,CDS-PP,18129.0,13.44,1.0
160000,Viana do Castelo,CH,242.0,0.18,0.0
160000,Viana do Castelo,MEP,575.0,0.43,0.0
160000,Viana do Castelo,MPT,385.0,0.29,0.0
160000,Viana do Castelo,MRPP,1471.0,1.09,0.0
160000,Viana do Castelo,P.H.,0.0,0.0,0.0
160000,Viana do Castelo,PAN,926.0,0.69,0.0
160000,Viana do Castelo,PCP-PEV,6645.0,4.93,0.0
160000,Viana do Castelo,PDA,195.0,0.14,0.0
160000,Viana do Castelo,PND,0.0,0.0,0.0
160000,Viana do Castelo,PNR,212.0,0.16,0.0
160000,Viana do Castelo,POUS,0.0,0.0,0.0
160000,Viana do Castelo,PPD/PSD,58806.0,43.59,3.0
160000,Viana do Castelo,PPM,328.0,0.24,0.0
160000,Viana do Castelo,PS,35319.0,26.18,2.0
160000,Viana do Castelo,PTP,0.0,0.0,0.0
160000,Viana do Castelo,brancos,4004.0,2.97,0.0
160000,Viana do Castelo,nulos,1740.0,1.29,0.0
170000,Vila Real,B.E.,2801.0,2.34,0.0
170000,Vila Real,CDS-PP,10373.0,8.68,0.0
170000,Vila Real,CH,0.0,0.0,0.0
170000,Vila Real,MEP,232.0,0.19,0.0
170000,Vila Real,MPT,304.0,0.25,0.0
170000,Vila Real,MRPP,721.0,0.6,0.0
170000,Vila Real,P.H.,0.0,0.0,0.0
170000,Vila Real,PAN,582.0,0.49,0.0
170000,Vila Real,PCP-PEV,3662.0,3.06,0.0
170000,Vila Real,PDA,122.0,0.1,0.0
170000,Vila Real,PND,0.0,0.0,0.0
170000,Vila Real,PNR,141.0,0.12,0.0
170000,Vila Real,POUS,0.0,0.0,0.0
170000,Vila Real,PPD/PSD,61462.0,51.41,3.0
170000,Vila Real,PPM,574.0,0.48,0.0
170000,Vila Real,PS,34814.0,29.12,2.0
170000,Vila Real,PTP,247.0,0.21,0.0
170000,Vila Real,brancos,2043.0,1.71,0.0
170000,Vila Real,nulos,1471.0,1.23,0.0
180000,Viseu,B.E.,5786.0,2.85,0.0
180000,Viseu,CDS-PP,25090.0,12.37,1.0
180000,Viseu,CH,0.0,0.0,0.0
180000,Viseu,MEP,620.0,0.31,0.0
180000,Viseu,MPT,694.0,0.34,0.0
180000,Viseu,MRPP,1459.0,0.72,0.0
180000,Viseu,P.H.,0.0,0.0,0.0
180000,Viseu,PAN,1227.0,0.61,0.0
180000,Viseu,PCP-PEV,5816.0,2.87,0.0
180000,Viseu,PDA,294.0,0.15,0.0
180000,Viseu,PND,0.0,0.0,0.0
180000,Viseu,PNR,267.0,0.13,0.0
180000,Viseu,POUS,0.0,0.0,0.0
180000,Viseu,PPD/PSD,98098.0,48.38,5.0
180000,Viseu,PPM,626.0,0.31,0.0
180000,Viseu,PS,54107.0,26.69,3.0
180000,Viseu,PTP,467.0,0.23,0.0
180000,Viseu,brancos,5178.0,2.55,0.0
180000,Viseu,nulos,3025.0,1.49,0.0
300000,Madeira,B.E.,5567.0,4.0,0.0
300000,Madeira,CDS-PP,19101.0,13.74,1.0
300000,Madeira,CH,0.0,0.0,0.0
300000,Madeira,MEP,461.0,0.33,0.0
300000,Madeira,MPT,2561.0,1.84,0.0
300000,Madeira,MRPP,1968.0,1.42,0.0
300000,Madeira,P.H.,0.0,0.0,0.0
300000,Madeira,PAN,2385.0,1.72,0.0
300000,Madeira,PCP-PEV,5096.0,3.67,0.0
300000,Madeira,PDA,0.0,0.0,0.0
300000,Madeira,PND,4046.0,2.91,0.0
300000,Madeira,PNR,573.0,0.41,0.0
300000,Madeira,POUS,0.0,0.0,0.0
300000,Madeira,PPD/PSD,68649.0,49.39,4.0
300000,Madeira,PPM,538.0,0.39,0.0
300000,Madeira,PS,20401.0,14.68,1.0
300000,Madeira,PTP,2961.0,2.13,0.0
300000,Madeira,brancos,1655.0,1.19,0.0
300000,Madeira,nulos,3041.0,2.19,0.0
400000,Açores,B.E.,3966.0,4.39,0.0
400000,Açores,CDS-PP,10944.0,12.11,0.0
400000,Açores,CH,0.0,0.0,0.0
400000,Açores,MEP,257.0,0.28,0.0
400000,Açores,MPT,315.0,0.35,0.0
400000,Açores,MRPP,677.0,0.75,0.0
400000,Açores,P.H.,0.0,0.0,0.0
400000,Açores,PAN,755.0,0.84,0.0
400000,Açores,PCP-PEV,2287.0,2.53,0.0
400000,Açores,PDA,371.0,0.41,0.0
400000,Açores,PND,0.0,0.0,0.0
400000,Açores,PNR,149.0,0.16,0.0
400000,Açores,POUS,0.0,0.0,0.0
400000,Açores,PPD/PSD,42784.0,47.36,3.0
400000,Açores,PPM,257.0,0.28,0.0
400000,Açores,PS,23195.0,25.67,2.0
400000,Açores,PTP,228.0,0.25,0.0
400000,Açores,brancos,3250.0,3.6,0.0
400000,Açores,nulos,912.0,1.01,0.0
810000,Europa,B.E.,602.0,3.36,0.0
810000,Europa,CDS-PP,993.0,5.54,0.0
810000,Europa,CH,0.0,0.0,0.0
810000,Europa,MEP,55.0,0.31,0.0
810000,Europa,MPT,101.0,0.56,0.0
810000,Europa,MRPP,132.0,0.74,0.0
810000,Europa,P.H.,19.0,0.11,0.0
810000,Europa,PAN,192.0,1.07,0.0
810000,Europa,PCP-PEV,803.0,4.48,0.0
810000,Europa,PDA,0.0,0.0,0.0
810000,Europa,PND,24.0,0.13,0.0
810000,Europa,PNR,48.0,0.27,0.0
810000,Europa,POUS,0.0,0.0,0.0
810000,Europa,PPD/PSD,5311.0,29.61,1.0
810000,Europa,PPM,50.0,0.28,0.0
810000,Europa,PS,7204.0,40.16,1.0
810000,Europa,PTP,83.0,0.46,0.0
810000,Europa,brancos,161.0,0.9,0.0
810000,Europa,nulos,2161.0,12.05,0.0
820000,Fora da Europa,B.E.,165.0,1.09,0.0
820000,Fora da Europa,CDS-PP,615.0,4.07,0.0
820000,Fora da Europa,CH,0.0,0.0,0.0
820000,Fora da Europa,MEP,125.0,0.83,0.0
820000,Fora da Europa,MPT,87.0,0.58,0.0
820000,Fora da Europa,MRPP,52.0,0.34,0.0
820000,Fora da Europa,P.H.,43.0,0.28,0.0
820000,Fora da Europa,PAN,0.0,0.0,0.0
820000,Fora da Europa,PCP-PEV,127.0,0.84,0.0
820000,Fora da Europa,PDA,0.0,0.0,0.0
820000,Fora da Europa,PND,123.0,0.81,0.0
820000,Fora da Europa,PNR,64.0,0.42,0.0
820000,Fora da Europa,POUS,0.0,0.0,0.0
820000,Fora da Europa,PPD/PSD,8323.0,55.05,2.0
820000,Fora da Europa,PPM,47.0,0.31,0.0
820000,Fora da Europa,PS,2714.0,17.95,0.0
820000,Fora da Europa,PTP,0.0,0.0,0.0
820000,Fora da Europa,brancos,99.0,0.65,0.0
820000,Fora da Europa,nulos,2536.0,16.77,0.0
