,código,distrito,partido,votos,% votos,mandatos
174,90000,Guarda,L,1151.0,1.35,0.0
175,90000,Guarda,MPT.A,80.0,0.09,0.0
176,90000,Guarda,MRPP,0.0,0.0,0.0
177,90000,Guarda,NC,0.0,0.0,0.0
178,90000,Guarda,ND,292.0,0.34,0.0
179,90000,Guarda,PAN,821.0,0.96,0.0
180,90000,Guarda,PCP-PEV,1332.0,1.57,0.0
181,90000,Guarda,PNR,165.0,0.19,0.0
182,90000,Guarda,PPM,0.0,0.0,0.0
183,90000,Guarda,PS,27133.0,31.88,1.0
184,90000,Guarda,PTP,0.0,0.0,0.0
185,90000,Guarda,R.I.R.,289.0,0.34,0.0
186,90000,Guarda,VP,95.0,0.11,0.0
187,90000,Guarda,brancos,1163.0,1.37,0.0
188,90000,Guarda,nulos,1333.0,1.57,0.0
189,100000,Leiria,AD,96311.0,35.21,5.0
190,100000,Leiria,ADN,4560.0,1.67,0.0
191,100000,Leiria,B.E.,11736.0,4.29,0.0
192,100000,Leiria,CH,53764.0,19.66,2.0
193,100000,Leiria,IL,15446.0,5.65,0.0
194,100000,Leiria,JPP,0.0,0.0,0.0
195,100000,Leiria,L,7197.0,2.63,0.0
196,100000,Leiria,MPT.A,306.0,0.11,0.0
197,100000,Leiria,MRPP,0.0,0.0,0.0
198,100000,Leiria,NC,0.0,0.0,0.0
199,100000,Leiria,ND,741.0,0.27,0.0
200,100000,Leiria,PAN,4645.0,1.7,0.0
201,100000,Leiria,PCP-PEV,6600.0,2.41,0.0
202,100000,Leiria,PNR,340.0,0.12,0.0
203,100000,Leiria,PPM,0.0,0.0,0.0
204,100000,Leiria,PS,61535.0,22.5,3.0
205,100000,Leiria,PTP,0.0,0.0,0.0
206,100000,Leiria,R.I.R.,1141.0,0.42,0.0
207,100000,Leiria,VP,552.0,0.2,0.0
208,100000,Leiria,brancos,5081.0,1.86,0.0
209,100000,Leiria,nulos,3560.0,1.3,0.0
210,110000,Lisboa,AD,356698.0,27.04,14.0
211,110000,Lisboa,ADN,19074.0,1.45,0.0
212,110000,Lisboa,B.E.,65438.0,4.96,2.0
213,110000,Lisboa,CH,224526.0,17.02,9.0
214,110000,Lisboa,IL,86847.0,6.58,3.0
215,110000,Lisboa,JPP,848.0,0.06,0.0
216,110000,Lisboa,L,72102.0,5.47,2.0
217,110000,Lisboa,MPT.A,1174.0,0.09,0.0
218,110000,Lisboa,MRPP,4464.0,0.34,0.0
219,110000,Lisboa,NC,0.0,0.0,0.0
220,110000,Lisboa,ND,2365.0,0.18,0.0
221,110000,Lisboa,PAN,32829.0,2.49,1.0
222,110000,Lisboa,PCP-PEV,49257.0,3.73,2.0
223,110000,Lisboa,PNR,1000.0,0.08,0.0
224,110000,Lisboa,PPM,0.0,0.0,0.0
225,110000,Lisboa,PS,365838.0,27.73,15.0
226,110000,Lisboa,PTP,1331.0,0.1,0.0
227,110000,Lisboa,R.I.R.,2854.0,0.22,0.0
228,110000,Lisboa,VP,2963.0,0.22,0.0
229,110000,Lisboa,brancos,15711.0,1.19,0.0
230,110000,Lisboa,nulos,13820.0,1.05,0.0
231,120000,Portalegre,AD,14132.0,23.3,0.0
232,120000,Portalegre,ADN,631.0,1.04,0.0
233,120000,Portalegre,B.E.,1894.0,3.12,0.0
234,120000,Portalegre,CH,14915.0,24.59,1.0
235,120000,Portalegre,IL,1146.0,1.89,0.0
236,120000,Portalegre,JPP,0.0,0.0,0.0
237,120000,Portalegre,L,873.0,1.44,0.0
238,120000,Portalegre,MPT.A,31.0,0.05,0.0
239,120000,Portalegre,MRPP,303.0,0.5,0.0
240,120000,Portalegre,NC,0.0,0.0,0.0
241,120000,Portalegre,ND,121.0,0.2,0.0
242,120000,Portalegre,PAN,506.0,0.83,0.0
243,120000,Portalegre,PCP-PEV,3604.0,5.94,0.0
244,120000,Portalegre,PNR,54.0,0.09,0.0
245,120000,Portalegre,PPM,0.0,0.0,0.0
246,120000,Portalegre,PS,20658.0,34.05,1.0
247,120000,Portalegre,PTP,0.0,0.0,0.0
248,120000,Portalegre,R.I.R.,176.0,0.29,0.0
249,120000,Portalegre,VP,53.0,0.09,0.0
250,120000,Portalegre,brancos,920.0,1.52,0.0
251,120000,Portalegre,nulos,645.0,1.06,0.0
252,130000,Porto,AD,339096.0,30.42,14.0
253,130000,Porto,ADN,19585.0,1.76,0.0
254,130000,Porto,B.E.,51909.0,4.66,2.0
255,130000,Porto,CH,170910.0,15.33,7.0
256,130000,Porto,IL,64050.0,5.75,2.0
257,130000,Porto,JPP,1150.0,0.1,0.0
258,130000,Porto,L,37319.0,3.35,1.0
259,130000,Porto,MPT.A,0.0,0.0,0.0
260,130000,Porto,MRPP,3444.0,0.31,0.0
261,130000,Porto,NC,788.0,0.07,0.0
262,130000,Porto,ND,1786.0,0.16,0.0
263,130000,Porto,PAN,23415.0,2.1,0.0
264,130000,Porto,PCP-PEV,26343.0,2.36,1.0
