,código,distrito,partido,votos,% votos,mandatos
480,20104,São João de Negrilhos,brancos,9.0,1.11,
481,20106,Aljustrel e Rio de Moinhos,brancos,46.0,1.37,
482,20203,Rosário,brancos,5.0,1.49,
483,20205,Santa Cruz,brancos,4.0,1.35,
484,20206,São Barnabé,brancos,2.0,1.07,
485,20208,Aldeia dos Fernandes,brancos,1.0,0.28,
486,20209,Almodôvar e Graça dos Padrões,brancos,25.0,1.09,
487,20210,Santa Clara-a-Nova e Gomes Aires,brancos,5.0,1.17,
488,20301,Alvito,brancos,8.0,1.27,
489,20302,Vila Nova da Baronia,brancos,11.0,1.83,
490,20401,Barrancos,brancos,21.0,2.72,
491,20502,Baleizão,brancos,1.0,0.21,
492,20503,Beringel,brancos,11.0,1.63,
493,20504,Cabeça Gorda,brancos,3.0,0.47,
494,20506,Nossa Senhora das Neves,brancos,14.0,1.67,
495,20510,Santa Clara de Louredo,brancos,6.0,1.59,
496,20516,São Matias,brancos,3.0,1.03,
497,20519,Albernoa e Trindade,brancos,6.0,1.37,
498,20520,Beja (Salvador e Santa Maria da Feira),brancos,86.0,1.5,
499,20521,Beja (Santiago Maior e São João Baptista),brancos,107.0,1.37,
500,20522,Salvada e Quintos,brancos,15.0,2.15,
501,20523,Santa Vitória e Mombeja,brancos,8.0,1.69,
502,20524,Trigaches e São Brissos,brancos,3.0,1.06,
503,20603,Entradas,brancos,8.0,2.41,
504,20604,Santa Bárbara de Padrões,brancos,3.0,0.62,
505,20605,São Marcos da Ataboeira,brancos,4.0,2.33,
506,20606,Castro Verde e Casével,brancos,39.0,1.29,
507,20701,Cuba,brancos,24.0,1.43,
508,20702,Faro do Alentejo,brancos,0.0,0.0,
509,20703,Vila Alva,brancos,4.0,1.8,
510,20704,Vila Ruiva,brancos,7.0,3.06,
511,20803,Figueira dos Cavaleiros,brancos,9.0,1.28,
512,20804,Odivelas,brancos,3.0,1.26,
513,20807,Alfundão e Peroguarda,brancos,2.0,0.34,
514,20808,Ferreira do Alentejo e Canhestros,brancos,26.0,1.11,
515,20901,Alcaria Ruiva,brancos,6.0,1.62,
516,20902,Corte do Pinto,brancos,5.0,1.16,
517,20903,Espírito Santo,brancos,1.0,0.58,
518,20904,Mértola,brancos,38.0,2.49,
519,20905,Santana de Cambas,brancos,12.0,3.05,
520,20906,São João dos Caldeireiros,brancos,5.0,1.83,
521,20910,S.Mig. Pinheiro S.Pedro Solis S.Sebastião Carros,brancos,8.0,1.73,
522,21001,Amareleja,brancos,12.0,1.09,
523,21002,Póvoa de São Miguel,brancos,4.0,0.95,
524,21008,Sobral da Adiça,brancos,7.0,1.62,
