,circulo_compensacao,desvio_proporcionalidade,votos_perdidos
208,208.0,6.53202852659946,96320.0
209,209.0,6.605335299507825,96320.0
210,210.0,5.976411733438387,96320.0
211,211.0,6.042287886271069,96320.0
212,212.0,6.10764532923892,96320.0
213,213.0,6.172490164810942,96320.0
214,214.0,6.266536830909879,96320.0
215,215.0,6.382052395112213,96320.0
216,216.0,6.506687128459133,96320.0
217,217.0,6.262577697663592,96320.0
218,218.0,6.135462450701954,96320.0
219,219.0,6.191460092906496,96320.0
220,220.0,6.2470302721934425,96320.0
221,221.0,6.309759169767284,96320.0
222,222.0,6.373130525914307,96320.0
223,223.0,5.744712801276347,96320.0
224,224.0,5.8042957208394,96320.0
225,225.0,5.86343232639825,96320.0
226,226.0,5.9221276140051495,96320.0
227,227.0,5.980386505421681,96320.0
228,228.0,6.038213849494376,96320.0
229,229.0,5.467708685772315,96320.0
230,230.0,5.603371807109407,96320.0
