,código,distrito,partido,votos,% votos,mandatos
163,140000,SANTAREM,PNR,502.0,,0.0
164,140000,SANTAREM,POUS,391.0,,0.0
165,140000,SANTAREM,PPD/PSD,67016.0,,3.0
166,140000,SANTAREM,PS,117183.0,,5.0
167,140000,SANTAREM,P.N.R.,0.0,,0.0
168,70000,EVORA,B.E.,4463.0,1.3650219581503487,0.0
169,70000,EVORA,CDS-PP,3594.0,0.8101265822784811,0.0
170,70000,EVORA,PCP-PEV,20245.0,,1.0
171,70000,EVORA,PCTP/MRPP,1302.0,,0.0
172,70000,EVORA,PDA,0.0,,0.0
173,70000,EVORA,P.H.,191.0,,0.0
174,70000,EVORA,PND,397.0,,0.0
175,70000,EVORA,PNR,123.0,,0.0
176,70000,EVORA,POUS,105.0,,0.0
177,70000,EVORA,PPD/PSD,16170.0,,0.0
178,70000,EVORA,PS,48080.0,,2.0
179,70000,EVORA,P.N.R.,0.0,,0.0
180,40000,BRAGANCA,B.E.,2024.0,1.4634673843824721,0.0
181,40000,BRAGANCA,CDS-PP,8036.0,1.4430413207252455,0.0
182,40000,BRAGANCA,PCP-PEV,1692.0,,0.0
183,40000,BRAGANCA,PCTP/MRPP,459.0,,0.0
184,40000,BRAGANCA,PDA,0.0,,0.0
185,40000,BRAGANCA,P.H.,263.0,,0.0
186,40000,BRAGANCA,PND,616.0,,0.0
187,40000,BRAGANCA,PNR,260.0,,0.0
188,40000,BRAGANCA,POUS,0.0,,0.0
189,40000,BRAGANCA,PPD/PSD,32448.0,,1.0
190,40000,BRAGANCA,PS,35010.0,,2.0
191,40000,BRAGANCA,P.N.R.,0.0,,0.0
192,180000,VISEU,B.E.,7131.0,1.9705515394787876,0.0
193,180000,VISEU,CDS-PP,18499.0,1.3509282666903426,0.0
194,180000,VISEU,PCP-PEV,4793.0,,0.0
195,180000,VISEU,PCTP/MRPP,1031.0,,0.0
196,180000,VISEU,PDA,0.0,,0.0
197,180000,VISEU,P.H.,995.0,,0.0
198,180000,VISEU,PND,1541.0,,0.0
199,180000,VISEU,PNR,434.0,,0.0
200,180000,VISEU,POUS,0.0,,0.0
201,180000,VISEU,PPD/PSD,86010.0,,3.0
202,180000,VISEU,PS,86459.0,,4.0
203,180000,VISEU,P.N.R.,0.0,,0.0
204,170000,VILA REAL,B.E.,3007.0,1.3445764782408656,0.0
205,170000,VILA REAL,CDS-PP,8520.0,1.279529120591455,0.0
206,170000,VILA REAL,PCP-PEV,3113.0,,0.0
207,170000,VILA REAL,PCTP/MRPP,549.0,,0.0
208,170000,VILA REAL,PDA,157.0,,0.0
209,170000,VILA REAL,P.H.,508.0,,0.0
210,170000,VILA REAL,PND,636.0,,0.0
211,170000,VILA REAL,PNR,237.0,,0.0
212,170000,VILA REAL,POUS,0.0,,0.0
213,170000,VILA REAL,PPD/PSD,50767.0,,2.0
214,170000,VILA REAL,PS,55260.0,,2.0
215,170000,VILA REAL,P.N.R.,0.0,,0.0
216,90000,GUARDA,B.E.,3439.0,1.8752721371175236,0.0
217,90000,GUARDA,CDS-PP,7009.0,1.5041760677670901,0.0
218,90000,GUARDA,PCP-PEV,2958.0,,0.0
219,90000,GUARDA,PCTP/MRPP,676.0,,0.0
220,90000,GUARDA,PDA,0.0,,0.0
221,90000,GUARDA,P.H.,364.0,,0.0
222,90000,GUARDA,PND,658.0,,0.0
223,90000,GUARDA,PNR,332.0,,0.0
224,90000,GUARDA,POUS,0.0,,0.0
225,90000,GUARDA,PPD/PSD,35008.0,,1.0
226,90000,GUARDA,PS,47193.0,,2.0
227,90000,GUARDA,P.N.R.,0.0,,0.0
228,900000,Fora da Europa,B.E.,92.0,0.25608194622279096,0.0
229,900000,Fora da Europa,CDS-PP,467.0,8.09670859380884,0.0
230,900000,Fora da Europa,PCP-PEV,137.0,,0.0
231,900000,Fora da Europa,PCTP/MRPP,32.0,,0.0
232,900000,Fora da Europa,PDA,36.0,,0.0
233,900000,Fora da Europa,P.H.,0.0,,0.0
234,900000,Fora da Europa,PND,96.0,,0.0
235,900000,Fora da Europa,PNR,0.0,,0.0
236,900000,Fora da Europa,POUS,0.0,,0.0
237,900000,Fora da Europa,PPD/PSD,7750.0,,2.0
238,900000,Fora da Europa,PS,3535.0,,0.0
239,900000,Fora da Europa,P.N.R.,23.0,,0.0
240,800000,Europa,B.E.,531.0,0.430942526773904,0.0
241,800000,Europa,CDS-PP,786.0,8.39697913555489,0.0
242,800000,Europa,PCP-PEV,962.0,,0.0
243,800000,Europa,PCTP/MRPP,145.0,,0.0
244,800000,Europa,PDA,0.0,,0.0
245,800000,Europa,P.H.,0.0,,0.0
246,800000,Europa,PND,121.0,,0.0
247,800000,Europa,PNR,0.0,,0.0
248,800000,Europa,POUS,0.0,,0.0
249,800000,Europa,PPD/PSD,6268.0,,1.0
250,800000,Europa,PS,12496.0,,1.0
251,800000,Europa,P.N.R.,59.0,,0.0
252,120000,PORTALEGRE,B.E.,3264.0,1.4279880015209339,0.0
253,120000,PORTALEGRE,CDS-PP,2997.0,0.9294596459603711,0.0
254,120000,PORTALEGRE,PCP-PEV,8585.0,,0.0
255,120000,PORTALEGRE,PCTP/MRPP,619.0,,0.0
256,120000,PORTALEGRE,PDA,0.0,,0.0
257,120000,PORTALEGRE,P.H.,202.0,,0.0
258,120000,PORTALEGRE,PND,242.0,,0.0
259,120000,PORTALEGRE,PNR,127.0,,0.0
260,120000,PORTALEGRE,POUS,0.0,,0.0
261,120000,PORTALEGRE,PPD/PSD,14389.0,,0.0
262,120000,PORTALEGRE,PS,38910.0,,2.0
263,120000,PORTALEGRE,P.N.R.,0.0,,0.0
264,999999,Compensação,B.E.,365053.0,,9.0
265,999999,Compensação,CDS-PP,416296.0,,10.0
266,999999,Compensação,P.H.,16873.0,,0.0
267,999999,Compensação,P.N.R.,82.0,,0.0
268,999999,Compensação,PCP-PEV,433108.0,,8.0
269,999999,Compensação,PCTP/MRPP,47917.0,,2.0
270,999999,Compensação,PDA,1639.0,,0.0
271,999999,Compensação,PND,40225.0,,1.0
272,999999,Compensação,PNR,9323.0,,0.0
273,999999,Compensação,POUS,5570.0,,0.0
274,999999,Compensação,PPD/PSD,1653820.0,,7.0
275,999999,Compensação,PS,2589900.0,,3.0
